district_code,district,year,month,lst,night_lst
17721,Datia,2018.0,2.0,26.03279138342848,15.59444427716081
17721,Datia,2018.0,3.0,36.32045875522925,18.850056403599098
17721,Datia,2018.0,4.0,42.844495884859725,19.794207480325607
17721,Datia,2018.0,5.0,43.53318184098509,26.90625000000004
17721,Datia,2018.0,6.0,40.03844421776096,28.190381163509343
17721,Datia,2018.0,7.0,39.451463784619584,27.005713198873405
17721,Datia,2018.0,8.0,31.83878508565429,25.57493920391545
17721,Datia,2018.0,9.0,32.81986210865754,22.238911244828905
17721,Datia,2018.0,10.0,35.469017801152155,18.82658162221163
17721,Datia,2018.0,11.0,30.3288462138758,15.097856138800797
17721,Datia,2018.0,12.0,24.999857732924188,8.457306618524795
17721,Datia,2019.0,1.0,22.04766126807081,13.390000000000027
17721,Datia,2019.0,2.0,21.88372889126722,11.55137490156116
17721,Datia,2019.0,3.0,30.814153894820787,18.530835888210422
17721,Datia,2019.0,4.0,41.56642639152502,20.662688026525068
17721,Datia,2019.0,5.0,46.77244514307533,23.815617722238027
17721,Datia,2019.0,6.0,44.46661498005836,28.96125104551712
17721,Datia,2019.0,7.0,37.5822945653399,24.332688234846024
17721,Datia,2019.0,8.0,29.98634040726672,24.715921372257203
17721,Datia,2019.0,9.0,28.945851902329224,20.78526709907405
17721,Datia,2019.0,10.0,32.03415753197502,19.416049601039788
17721,Datia,2019.0,11.0,30.34980141974433,16.244800529279804
17721,Datia,2019.0,12.0,24.20131961805708,4.163207955522077
17721,Datia,2020.0,1.0,21.430445418997383,11.247102900857197
17721,Datia,2020.0,2.0,24.040918151489556,12.926907057578983
17721,Datia,2020.0,3.0,29.974909085081634,17.103508524949177
17721,Datia,2020.0,4.0,41.26347211654498,20.80233464690864
17721,Datia,2020.0,5.0,45.955710554993495,24.497093402934432
17721,Datia,2020.0,6.0,40.73191353327919,25.31203357540487
17721,Datia,2020.0,7.0,36.38338174356123,26.095489163417238
17721,Datia,2020.0,8.0,29.166588365467952,24.574109937335223
17721,Datia,2020.0,9.0,33.97869087534173,24.48552787433364
17721,Datia,2020.0,10.0,34.720953742645555,17.679897840330028
17721,Datia,2020.0,11.0,28.19667569684259,15.864678095717988
17721,Datia,2020.0,12.0,26.660030016973437,12.29456182213559
17721,Datia,2021.0,1.0,21.92512706349271,13.317299066722414
17721,Datia,2021.0,2.0,25.797969562175872,12.642698412698442
17721,Datia,2021.0,3.0,33.924316201083094,17.39179418460824
17721,Datia,2021.0,4.0,43.25576847075094,19.358769159312605
17721,Datia,2021.0,5.0,41.76293532275911,22.67013616415236
17721,Datia,2021.0,6.0,37.94826015825106,25.827092198469327
17721,Datia,2021.0,7.0,42.84720023372172,28.43798723586833
17721,Datia,2021.0,8.0,32.8700388102465,23.89998968061502
17721,Datia,2021.0,9.0,30.290134839477503,23.69412830400904
17721,Datia,2021.0,10.0,30.734697642399475,18.304861736334438
17721,Datia,2021.0,11.0,28.4052422957829,13.670090144262408
17721,Datia,2021.0,12.0,23.07977577850432,9.76475997316408
17721,Datia,2022.0,1.0,19.9154916568422,8.676917334135046
17721,Datia,2022.0,2.0,23.981205598151583,15.945000000000036
17721,Datia,2022.0,3.0,36.05774642764569,24.430000000000035
17721,Datia,2022.0,4.0,44.06185988177152,23.49076677316297
17721,Datia,2022.0,5.0,42.82233025917149,24.54063671627264
17721,Datia,2022.0,6.0,43.41994004966596,29.011368361478507
17721,Datia,2022.0,7.0,37.251422292161045,25.934198665858126
17721,Datia,2022.0,8.0,31.104092216490155,23.102739908945622
17721,Datia,2022.0,9.0,30.54774245604058,23.15931518857885
17721,Datia,2022.0,10.0,31.305211623842947,18.28235920137726
17721,Datia,2022.0,11.0,29.37398084432141,16.225570832812554
17721,Datia,2022.0,12.0,23.702664083033063,10.402270473512392
17721,Datia,2023.0,1.0,19.00159273906973,8.768710004775581
17721,Datia,2023.0,2.0,25.164147470575276,19.474000000000025
17721,Datia,2023.0,3.0,31.90690773612945,19.180295712346208
17721,Datia,2023.0,4.0,41.16035546562543,19.23000836489268
17721,Datia,2023.0,5.0,43.73820887577087,27.15500000000003
17721,Datia,2023.0,6.0,41.79841454917405,24.75342408755508
17721,Datia,2023.0,7.0,34.8436206550773,27.107428399697643
17721,Datia,2023.0,8.0,30.561587095209862,25.13540212404744
17721,Datia,2023.0,9.0,31.306697519767503,24.44307220618964
17721,Datia,2023.0,10.0,32.482280063657235,18.5617187068251
17721,Datia,2023.0,11.0,28.637963305155907,15.38009492230183
17721,Datia,2023.0,12.0,23.030535316627468,10.910365161645585
17721,Datia,2024.0,1.0,19.47440049665967,9.642178089202094
17721,Datia,2024.0,2.0,22.240884051427397,10.28454841694496
17721,Datia,2024.0,3.0,29.35115949966136,18.95798135353177
17721,Datia,2024.0,4.0,42.59143812517944,20.9852689899718
17721,Datia,2024.0,5.0,43.51437774005917,26.22806806532488
17721,Datia,2024.0,6.0,42.45825366432827,29.070117526395727
17721,Datia,2024.0,7.0,34.555513231082934,26.729408920139463
17721,Datia,2024.0,8.0,28.614831269638927,25.36217014650307
17721,Datia,2024.0,9.0,28.892956379234032,24.682413793103475
17721,Datia,2024.0,10.0,30.49035409995064,22.93000000000005
17721,Datia,2024.0,11.0,27.047484900932844,14.323309154886138
17721,Datia,2024.0,12.0,21.93632414708047,10.17059835767558
17721,Datia,2025.0,1.0,19.33468222978454,9.111094917106971
17721,Datia,2025.0,2.0,22.14957294793433,16.78400000000003
17721,Datia,2025.0,3.0,29.413140926484918,17.615119974943365
17721,Datia,2025.0,4.0,38.73030203708504,27.82000000000004
17721,Datia,2025.0,5.0,40.02302142994503,26.302023408593264
17721,Datia,2025.0,6.0,40.104293639578906,25.11732667981656
17721,Datia,2025.0,8.0,29.35495346489453,25.2099085612333
17721,Datia,2025.0,9.0,28.850571702104563,24.435927068532653
17721,Datia,2025.0,10.0,27.31413349331239,21.1962758657344
17721,Datia,2025.0,11.0,23.10374470801037,13.532068214310057
17721,Datia,2025.0,12.0,20.303881596000014,10.3573881767914
17722,Dewas,2017.0,1.0,25.98646524701152,14.502275874525886
17722,Dewas,2017.0,2.0,32.043753491443084,15.79178571428574
17722,Dewas,2017.0,3.0,42.7558573245533,17.73125603514374
17722,Dewas,2017.0,4.0,48.01195797125307,23.28875000000002
17722,Dewas,2017.0,5.0,48.13866725965586,26.43813858601401
17722,Dewas,2017.0,6.0,40.48523622283535,26.109888596927657
17722,Dewas,2017.0,7.0,32.11694277636008,20.737794093441256
17722,Dewas,2017.0,8.0,28.11390411069526,20.624927427071647
17722,Dewas,2017.0,9.0,32.953853430281384,21.43891804678194
17722,Dewas,2017.0,10.0,36.58626524514895,19.990740740740765
17722,Dewas,2017.0,11.0,31.470014415947333,16.63880304679001
17722,Dewas,2017.0,12.0,26.684235613288383,15.556879615673193
17722,Dewas,2018.0,1.0,27.937185025008,14.264362100110745
17722,Dewas,2018.0,2.0,34.464585352652605,15.323445259627896
17722,Dewas,2018.0,3.0,44.05802529983184,19.953033279483066
17722,Dewas,2018.0,4.0,48.60338238687919,24.366044073762367
17722,Dewas,2018.0,5.0,47.22001432280758,27.102138998260266
17722,Dewas,2018.0,6.0,39.19310487730927,23.05742678975361
17722,Dewas,2018.0,7.0,29.722518124723507,15.95890024781226
17722,Dewas,2018.0,8.0,26.44854780140664,14.337220533106253
17722,Dewas,2018.0,9.0,35.076866078645025,20.44374332630842
17722,Dewas,2018.0,10.0,37.61503980684906,20.289859111122908
17722,Dewas,2018.0,11.0,33.24488312009537,14.752680801284749
17722,Dewas,2018.0,12.0,26.004406902268467,10.214299750867337
17722,Dewas,2019.0,1.0,26.160538362667225,11.636583585358252
17722,Dewas,2019.0,2.0,32.629902482792495,19.143126509244443
17722,Dewas,2019.0,3.0,42.89548881237649,19.50595626095877
17722,Dewas,2019.0,4.0,48.97234929229395,23.811600000000038
17722,Dewas,2019.0,5.0,49.713910359301806,27.768461538461565
17722,Dewas,2019.0,6.0,45.309870080545245,26.12935685611169
17722,Dewas,2019.0,7.0,36.85513976389557,24.920269409559022
17722,Dewas,2019.0,8.0,26.803726780380792,18.13966836912635
17722,Dewas,2019.0,9.0,29.968722438595744,21.823672724166656
17722,Dewas,2019.0,10.0,32.45961878461053,19.95764625163962
17722,Dewas,2019.0,11.0,31.28948117078604,20.8927795326114
17722,Dewas,2019.0,12.0,24.242780611637567,14.10056299776666
17722,Dewas,2020.0,1.0,22.94623036952641,15.40596509203974
17722,Dewas,2020.0,2.0,29.911837407157897,15.50308329845126
17722,Dewas,2020.0,3.0,37.90267647116656,17.891553213166166
17722,Dewas,2020.0,4.0,46.58664344902303,21.616343574750594
17722,Dewas,2020.0,5.0,48.6418204039984,26.19175802056464
17722,Dewas,2020.0,6.0,36.3412076175811,22.738773130450955
17722,Dewas,2020.0,7.0,30.59659383712346,22.94195372024724
17722,Dewas,2020.0,8.0,31.64160158330034,21.710398274462158
17722,Dewas,2020.0,9.0,33.39498954248773,21.684752877476512
17722,Dewas,2020.0,10.0,34.857669594356175,22.2187314569532
17722,Dewas,2020.0,11.0,30.541161234038267,18.512915012778013
17722,Dewas,2020.0,12.0,24.313663306395416,15.819047922223222
17722,Dewas,2021.0,1.0,25.55967809904055,17.26056889263938
17722,Dewas,2021.0,2.0,31.63821950633918,17.595808777225265
17722,Dewas,2021.0,3.0,41.3490720031544,19.35091517972216
17722,Dewas,2021.0,4.0,46.22141813387479,21.814753076575528
17722,Dewas,2021.0,5.0,46.098307347372646,23.736140884263808
17722,Dewas,2021.0,6.0,37.20410982819885,22.909160624065837
17722,Dewas,2021.0,7.0,37.70303859284847,24.5430466193779
17722,Dewas,2021.0,8.0,27.96020155808724,19.947775913188984
17722,Dewas,2021.0,9.0,31.45382688580255,21.350447096001744
17722,Dewas,2021.0,10.0,32.40228898954875,18.86467749814553
17722,Dewas,2021.0,11.0,30.40483488410836,16.058455643616302
17722,Dewas,2021.0,12.0,24.751105526182126,16.381334927013587
