district_code,district,year,month,lst,night_lst,ndvi
70170,Barwani,2023,7,35.426656467699274,19.86686147749091,0.3052873589396216
70170,Barwani,2023,8,31.59677456833643,18.26993831841169,0.5278370739953294
70170,Barwani,2023,9,31.085805043559446,19.84999420360593,0.658710723215005
70170,Barwani,2023,10,35.01835021801445,22.512735409775587,0.5148674293366667
70170,Barwani,2023,11,32.69346997399321,18.697180123698136,0.4166978015484538
70170,Barwani,2023,12,27.309177002897314,17.906365463336087,0.480709763815482
70170,Barwani,2024,1,26.945834651039988,17.504288598276663,0.4955691768754773
70170,Barwani,2024,2,31.465196573762505,19.027000098207424,0.42139187128512
70170,Barwani,2024,3,40.341262994190174,22.820170157068087,0.3199694366153072
70170,Barwani,2024,4,45.02877969349047,28.106868189522988,0.283950581155585
70170,Barwani,2024,5,42.95800638998562,28.64627027774857,0.2691768982914787
70170,Barwani,2024,6,39.67195271754848,25.62974166552014,0.255089566835658
70170,Barwani,2024,7,26.37515120709241,21.1805948668746,0.2800461073771784
70170,Barwani,2024,8,27.2988528713275,18.33753323020512,0.4535165579554036
70170,Barwani,2024,9,29.04307989276644,21.72169798453099,0.6481004742558076
70170,Barwani,2024,10,31.010430651224187,22.25090019533072,0.5849401517761392
70170,Barwani,2024,11,28.945899243713274,18.93049003517001,0.4316685775304389
70170,Barwani,2024,12,26.882271879774446,18.595758239674424,0.4328811469777627
70170,Barwani,2025,1,26.22484231277713,15.458706640189908,0.4721771899016092
70170,Barwani,2025,2,31.905909124007383,18.457528910895075,0.4116626340734811
70170,Barwani,2025,3,38.66918320897787,21.464503816793925,0.3118388543047856
70170,Barwani,2025,4,43.77422995499418,28.5632108081792,0.2730390429983614
70170,Barwani,2025,5,39.566997385964186,26.05572559941379,0.3107133402887989
70170,Barwani,2025,6,35.77787745362305,27.68964551541088,0.2067345608547738
70170,Barwani,2025,7,23.81356844832434,19.801020147111803,0.4790215519785424
70170,Barwani,2025,8,29.78754303513289,14.851490533374092,0.4916096935943354
70170,Barwani,2025,9,28.007804290766448,20.914520602476195,0.6295211245469865
70170,Barwani,2025,10,29.703839840365514,20.83580392422501,0.5965972346060238
70170,Barwani,2025,11,26.5730450946244,18.989968209297505,0.530340186791755
70170,Barwani,2025,12,24.231689617140287,14.5831736708861,0.4895129235139935
17714,Betul,2018,1,29.23861009064922,14.471526703940029,0.4612147666346225
17714,Betul,2018,2,32.40449945127059,16.68446282013115,0.3858931585255327
17714,Betul,2018,3,42.2888663657857,19.12275670465253,0.299009961041868
17714,Betul,2018,4,47.14118153247835,20.93325963315801,0.2660421768804749
17714,Betul,2018,5,46.223935312164215,25.66872488777557,0.2523990613930931
17714,Betul,2018,6,39.215933007177135,20.02892663638362,0.3780406460659495
17714,Betul,2018,7,27.27915672607785,20.27770282687817,0.2078506358246474
17714,Betul,2018,8,24.1786585365854,18.347186799340367,0.4268729741225258
17714,Betul,2018,9,30.086969985169304,19.692569128082376,0.7059312800946157
17714,Betul,2018,10,33.24698813586351,18.655201445392223,0.5576587441015738
17714,Betul,2018,11,32.28258290561467,14.815833333333362,0.4930893932610905
17714,Betul,2018,12,27.453142767833288,14.891479092400871,0.4713729371294313
17714,Betul,2019,1,27.764890421390387,12.398856722276776,0.418332807483441
17714,Betul,2019,2,33.47124325778698,17.999534623471533,0.3567140615810317
17714,Betul,2019,3,41.92070720441519,17.36366839598559,0.2802690235846243
17714,Betul,2019,4,48.54496150261563,22.289888600475912,0.2682154746967951
17714,Betul,2019,5,48.49307420094322,25.55329670329672,0.2590670835620182
17714,Betul,2019,6,45.69434871346252,26.43679010692732,0.1997058327379324
17714,Betul,2019,7,34.49417302198266,22.30296355262486,0.4461104983538971
17714,Betul,2019,8,27.06075135907259,17.559110252337362,0.2702311329011916
17714,Betul,2019,9,27.835961498700872,20.390018812622525,0.6633347705326568
17714,Betul,2019,10,29.439245983628457,19.94263974218997,0.6776415648953873
17714,Betul,2019,11,29.265838138686984,19.10225820121288,0.6307008207968658
17714,Betul,2019,12,25.803099606878803,13.76315081802946,0.5682869977945458
17714,Betul,2020,1,24.8301256376214,12.601421213423391,0.5968209772787332
17714,Betul,2020,2,30.41656449017809,16.366303336673518,0.5458668388743507
17714,Betul,2020,3,36.4442809127433,18.58340941514477,0.3944238796963115
17714,Betul,2020,4,44.7837247374967,21.637062027500026,0.3185503187592834
17714,Betul,2020,5,45.83390954292698,25.49429460020472,0.3188821011634965
17714,Betul,2020,6,36.2764977649754,23.34056698128953,0.5121855076181882
17714,Betul,2020,7,29.82226869659448,21.298772211724067,0.6010958163665977
17714,Betul,2020,8,28.067078976588743,21.0193293772072,0.5404121399689841
17714,Betul,2020,9,29.648861322727303,19.9775487378201,0.7039288709461523
17714,Betul,2020,10,31.566916748889263,20.548902387597444,0.6205618453764393
17714,Betul,2020,11,30.396494696695218,17.36739534883724,0.5359197402855559
17714,Betul,2020,12,27.66719848391702,14.699959507946089,0.5246336955279415
17714,Betul,2021,1,28.203096110550185,15.05501805824258,0.5364690740066801
17714,Betul,2021,2,32.52391461116478,15.863459122193897,0.4290084985158029
17714,Betul,2021,3,40.90845155084829,19.995156239651703,0.3147765126636187
17714,Betul,2021,4,44.29318217706901,20.177134713381943,0.2927194924879213
17714,Betul,2021,5,43.41831562567541,22.34272835251457,0.3407675217477045
17714,Betul,2021,6,34.9508104203071,20.622392782576387,0.4844515281932771
17714,Betul,2021,7,34.26681370431339,21.628143801894776,0.4234634408723979
17714,Betul,2021,8,27.47669529895856,20.185144597198395,0.5776023589648235
17714,Betul,2021,9,29.00827900458716,20.648664313056244,0.608689034685138
17714,Betul,2021,10,29.97432369241076,18.2514285714286,0.6787282818577304
17714,Betul,2021,11,28.796062767013247,16.53148153399146,0.5751973355934521
17714,Betul,2021,12,25.86729244595168,15.7046873162732,0.5522650243962663
17714,Betul,2022,1,24.61116279906283,14.8534881683368,0.5613620231919303
17714,Betul,2022,2,30.20295387975589,17.557829837235193,0.4763954157517584
17714,Betul,2022,3,41.73235084219424,17.630687455415124,0.3220929279024508
17714,Betul,2022,4,44.51519688970639,23.30233612859253,0.2914010654789131
17714,Betul,2022,5,43.54815757507284,25.474166666666687,0.2871484337896325
17714,Betul,2022,6,40.86332563085888,24.71640696863928,0.3756195699372601
17714,Betul,2022,7,29.95455155009989,20.00244667982431,0.3161420663463074
17714,Betul,2022,8,27.81994673881513,20.486394141935456,0.6713866197063101
17714,Betul,2022,9,28.497330653773787,20.47896373760069,0.7229924706513502
17714,Betul,2022,10,29.29340364359173,20.770458189251144,0.6363634059143455
17714,Betul,2022,11,28.801210686535786,16.081666666666703,0.5623933651211653
17714,Betul,2022,12,27.021423365475336,16.61292359385905,0.559199609955555
17714,Betul,2023,1,25.835063565197743,16.382747875538033,0.543649472234395
17714,Betul,2023,2,32.546975287215,16.90799584958876,0.4755228917537906
17714,Betul,2023,3,36.97781850672949,16.578223006713614,0.3352607793612489
17714,Betul,2023,4,40.38175558504344,19.189048410036776,0.3532397691775206
17714,Betul,2023,5,41.52023482954859,21.7997757625076,0.4209681665286576
17714,Betul,2023,6,41.07680857132869,26.82218979588947,0.3522276305022997
17714,Betul,2023,7,29.495329887615483,21.480215832352613,0.3102960887482223
17714,Betul,2023,8,27.717800658867223,18.400699350938904,0.5680296255632478
17714,Betul,2023,9,27.905561928721664,20.23603974131517,0.7329529573703678
17714,Betul,2023,10,31.174342922218496,19.566463420153465,0.5856952594547803
17714,Betul,2023,11,29.61113820965664,16.94009174440879,0.5112145977251882
17714,Betul,2023,12,24.539825726720125,15.132930436101034,0.5792725347807608
17714,Betul,2024,1,23.98122830486696,15.99546917632036,0.6099811090503062
17714,Betul,2024,2,28.862358032689283,17.201409655270027,0.4947300601183029
17714,Betul,2024,3,37.21943700115725,17.176882166119416,0.3516407370126937
17714,Betul,2024,4,39.84538907987203,20.89383273045132,0.3549482076535182
17714,Betul,2024,5,38.948653765981184,23.767302915577588,0.3823018762943532
17714,Betul,2024,6,37.67791891467043,25.67183459163364,0.4414636080882459
17714,Betul,2024,7,26.550963690340293,21.640997240434125,0.1251991728040066
17714,Betul,2024,8,26.54254303471899,19.96370423613318,0.6356943982736093
17714,Betul,2024,9,27.52571230322805,20.653686049408552,0.6153162413860193
17714,Betul,2024,10,29.072438912267568,20.55665310995372,0.6048806650533638
17714,Betul,2024,11,26.50769444461432,16.477500000000028,0.5264820134267545
17714,Betul,2024,12,24.55352914812235,16.479190666782163,0.5624962177724916
17714,Betul,2025,1,23.777486369893644,13.761927622154577,0.5747931571418458
17714,Betul,2025,2,29.022533093722085,17.727806628908105,0.4663777640533187
17714,Betul,2025,3,36.60501564175442,17.556521739130464,0.3158062289162061
17714,Betul,2025,4,41.097646003196346,24.36426298180432,0.3002229391392041
17714,Betul,2025,5,38.46771916351421,24.726938055767764,0.3932704098258491
17714,Betul,2025,6,34.96363751272905,24.46740073867005,0.2449503345890595
17714,Betul,2025,7,28.365667519439004,19.25038962770742,0.5344350334566584
17714,Betul,2025,8,27.983953561305324,19.99375518464344,0.4471220364867855
17714,Betul,2025,9,25.485314285182536,20.26930763095612,0.6601295528640767
17714,Betul,2025,10,26.51784503494349,18.702462036176605,0.6923612259671886
17714,Betul,2025,11,24.12984754280395,15.053058657102506,0.6040689106189201
17714,Betul,2025,12,21.376328937623324,14.274285714285744,0.5691573301418698
17715,Bhind,2018,1,21.7407745681376,9.373321653974145,0.5984146134265976
17715,Bhind,2018,2,25.85538189556458,13.773251246614317,0.5517931244222228
17715,Bhind,2018,3,38.27292694314625,17.081299907328773,0.3439016349398378
17715,Bhind,2018,4,42.1265920096852,20.32653137920749,0.2064622873287637
17715,Bhind,2018,5,42.53966531054676,26.35553630062024,0.1946148503831845
17715,Bhind,2018,6,39.22928390361605,27.19301630732692,0.2066723784114719
17715,Bhind,2018,7,39.5728079274757,26.02192846874665,0.2007891759457271
17715,Bhind,2018,8,33.952450002375855,26.161995905316854,0.4030519404887434
17715,Bhind,2018,9,33.70597616388565,22.74030412476392,0.4265546904576142
17715,Bhind,2018,10,36.48042393215318,18.048791120893288,0.3484451751921888
17715,Bhind,2018,11,30.07517081323408,14.926521686586051,0.3890947100582183
17715,Bhind,2018,12,21.678812417490967,9.838368730924165,0.5368483175476315
17715,Bhind,2019,1,20.19413830076769,7.95802768575488,0.5894819043389639
17715,Bhind,2019,2,21.731737679173623,11.769102553734486,0.5939150539793356
17715,Bhind,2019,3,33.505270410621286,17.950981870826965,0.413089358867258
17715,Bhind,2019,4,44.16759678973433,24.166890400499785,0.2285018140588021
17715,Bhind,2019,5,47.33340067790348,23.059800933125977,0.2071046324374753
17715,Bhind,2019,6,43.64727268959089,25.95487661129318,0.2239922379819098
17715,Bhind,2019,7,35.2607318999932,22.009169796030925,0.3332180917045108
17715,Bhind,2019,8,31.622086198113763,24.82474713134013,0.5101224002029143
17715,Bhind,2019,9,30.79089815179784,22.473330172785403,0.4503502698795778
17715,Bhind,2019,10,34.120673868023154,18.85712395896308,0.3917249947008979
17715,Bhind,2019,11,30.29877314163077,16.482123814311297,0.3946913293786969
17715,Bhind,2019,12,21.87350604009412,5.504440616751676,0.512445437844021
17715,Bhind,2020,1,19.419057058705736,10.352645179469542,0.6265936975882432
17715,Bhind,2020,2,23.56226635477484,14.759654835911542,0.6676852795687909
17715,Bhind,2020,3,32.28883992310616,17.335379064919422,0.500435494054555
17715,Bhind,2020,4,41.277616153937664,22.02815044831633,0.2782180168262097
17715,Bhind,2020,5,45.840235514387,24.74856220352874,0.2329063825515767
17715,Bhind,2020,6,42.471778964969225,24.86381885466315,0.2272305715638607
17715,Bhind,2020,7,37.98876739704571,25.5040484388265,0.3250740179041249
17715,Bhind,2020,8,31.23130652848777,24.124404485473228,0.5208787988176466
17715,Bhind,2020,9,36.83619400335344,25.102804788280327,0.4488963472610223
17715,Bhind,2020,10,34.94679712477554,13.891428620565163,0.3184919017284865
17715,Bhind,2020,11,26.27492241805404,15.858387065494766,0.3608369048262582
17715,Bhind,2020,12,23.289000366011656,11.659992961495252,0.4527028979050969
17715,Bhind,2021,1,20.6259870269222,10.86183242870036,0.6208105264472423
17715,Bhind,2021,2,25.980545357283667,13.652029415733402,0.6205866294334479
17715,Bhind,2021,3,34.20323649667469,17.607450021032143,0.418979674026212
17715,Bhind,2021,4,43.34103173039023,21.78603476452239,0.2219037542352427
17715,Bhind,2021,5,41.526062114045374,21.47972189295748,0.243272107033839
17715,Bhind,2021,6,39.606065805444615,25.291132498385345,0.2566152635359391
17715,Bhind,2021,7,42.67143116242434,26.98077627926145,0.2733219412409639
17715,Bhind,2021,8,35.11314843490937,24.374004138707978,0.3986249482694555
17715,Bhind,2021,9,31.787983581094966,25.1036061149528,0.4605166679537558
17715,Bhind,2021,10,31.265435788426565,17.47548962878835,0.3741841797356841
17715,Bhind,2021,11,28.777883522282963,13.224937345543692,0.3878106515287051
17715,Bhind,2021,12,20.636287445802115,10.550223702933485,0.5815599947477653
17715,Bhind,2022,1,18.89998776050953,7.324732792631125,0.6567779729031472
17715,Bhind,2022,2,23.44387003303496,14.316190476190505,0.6281891175264788
17715,Bhind,2022,3,36.42512267645217,22.33624260355032,0.4338448192011617
17715,Bhind,2022,4,44.634275015485166,24.4072164948454,0.2369097444968607
17715,Bhind,2022,5,42.13187296269188,25.34093419062029,0.2116956635908563
17715,Bhind,2022,6,43.17072914515958,26.045669081255262,0.2211284835638708
17715,Bhind,2022,7,37.52835379104518,26.623705553647834,0.3400606483932986
17715,Bhind,2022,8,33.404363314396235,24.92261851134737,0.4768601870339712
17715,Bhind,2022,9,32.19075484417923,23.76094427949878,0.4415445055796923
17715,Bhind,2022,10,32.876082627900786,18.224850960625265,0.3692751722714116
17715,Bhind,2022,11,29.488160635296005,13.132120339523572,0.3751670321325666
17715,Bhind,2022,12,22.14950406210308,10.441507002159073,0.5929643748913126
17715,Bhind,2023,1,16.86445310202654,5.202264183696959,0.6290357948141021
17715,Bhind,2023,2,24.413936055896546,16.66636363636366,0.6656357206616111
17715,Bhind,2023,3,32.07822563363795,18.85332194503636,0.4488359660273441
17715,Bhind,2023,4,41.27771512566388,19.925222244369166,0.2571694998442318
17715,Bhind,2023,5,43.27658439226427,25.985650118203345,0.2438901642024441
17715,Bhind,2023,6,41.27116848421145,26.10418342219241,0.2668946019881067
17715,Bhind,2023,7,33.500299507159404,27.20247817336588,0.4197243874568869
17715,Bhind,2023,8,33.402408262477344,24.03993006368122,0.4261702470143254
17715,Bhind,2023,9,32.981302461662544,25.05306919491339,0.4838172332531403
17715,Bhind,2023,10,33.63190748352949,18.576957105308946,0.3775472620495173
17715,Bhind,2023,11,28.1864938904217,15.60615529404694,0.3866471249249631
17715,Bhind,2023,12,21.63610386908677,8.032437906371138,0.4961075581164602
17715,Bhind,2024,1,18.71376556249263,9.714885605702788,0.5625046771151877
17715,Bhind,2024,2,22.034663206762108,14.08727039549895,0.6484818532902406
17715,Bhind,2024,3,30.72669768380345,19.890527962615224,0.5010709995216988
17715,Bhind,2024,4,42.64790970618974,19.4929051116434,0.2708120331873142
17715,Bhind,2024,5,42.26716805563382,25.623379722644216,0.24266848466163
17715,Bhind,2024,6,41.90790249544825,28.40019732484097,0.2824703144585603
17715,Bhind,2024,7,34.57811208295923,27.112044654154083,0.3759819812773951
17715,Bhind,2024,8,28.92963617227869,25.747741215713685,0.579692034368651
17715,Bhind,2024,9,30.487577159624887,26.11758556316121,0.5490661872125648
17715,Bhind,2024,10,32.32610980504412,23.837446808510663,0.3736645228590455
17715,Bhind,2024,11,27.87703338995578,14.19249859265012,0.3634387914906185
17715,Bhind,2024,12,20.7971930820679,11.09587396337012,0.4791251105334704
17715,Bhind,2025,1,18.30639509075213,9.394322752858464,0.6212092845622738
17715,Bhind,2025,2,22.38811023831422,16.45050000000004,0.6902268742180431
17715,Bhind,2025,3,30.903294886473915,17.997944609463286,0.4439705649587341
17715,Bhind,2025,4,37.59528473825483,26.9065755053508,0.2568436677884398
17715,Bhind,2025,5,38.16998105029681,25.715518592241256,0.2442757472971714
17715,Bhind,2025,6,40.229772212524416,25.4170850792321,0.3203513356001458
17715,Bhind,2025,7,29.262939788339253,25.60599153714707,0.5207047919277668
17715,Bhind,2025,8,29.853800258894857,25.183168069597723,0.489656436259162
17715,Bhind,2025,9,30.440860713816555,24.45754713790767,0.4721768856770613
17715,Bhind,2025,10,29.635868479831885,20.45402533614585,0.4269322299715943
17715,Bhind,2025,11,22.22300929575613,13.077733849090745,0.4455496920996444
17715,Bhind,2025,12,18.775538357702764,9.19619178189076,0.58242704178268
17716,Bhopal,2018,1,25.776828868816608,13.384574956271251,0.6096171674929916
17716,Bhopal,2018,2,30.098696519860766,16.023311187962655,0.5107110331233666
17716,Bhopal,2018,3,40.769147659253086,18.177814319155047,0.2908470469564638
17716,Bhopal,2018,4,46.824671074614976,21.82889002819792,0.2301964994525165
17716,Bhopal,2018,5,46.64837359335493,26.31298063704137,0.2089430798395057
17716,Bhopal,2018,6,39.04259844871089,25.714666573768667,0.3170707712478065
17716,Bhopal,2018,7,31.900399476016315,15.741260150513524,0.2757466298282174
17716,Bhopal,2018,8,25.049251519700395,21.48753649611387,0.3311020544480834
17716,Bhopal,2018,9,35.13170085326157,19.14575690766305,0.5375329361319665
